,datetime,is_winter,power[W],measured_occupancy,log_power,occupancy_geoma,occupancy_pht,geoma,occupancy_night_rule_geoma,occupancy_night_rule_pht
1196,2012-07-28 17:15:00,0.0,52.08,0,1.717,0,0,2.0,0,0
1197,2012-07-28 17:30:00,0.0,76.208,0,1.882,0,0,1.994,0,0
1198,2012-07-28 17:45:00,0.0,76.658,0,1.885,0,0,1.989,0,0
1199,2012-07-28 18:00:00,0.0,97.313,0,1.988,0,0,1.989,0,0
1200,2012-07-28 18:15:00,0.0,135.397,0,2.132,1,0,1.996,1,0
1201,2012-07-28 18:30:00,0.0,119.313,0,2.077,1,0,2.0,1,0
1202,2012-07-28 18:45:00,0.0,98.287,1,1.992,0,0,2.0,0,0
1203,2012-07-28 19:00:00,0.0,125.718,1,2.099,1,0,2.005,1,0
1204,2012-07-28 19:15:00,0.0,126.478,1,2.102,1,0,2.009,1,0
1205,2012-07-28 19:30:00,0.0,110.591,1,2.044,1,0,2.011,1,0
1206,2012-07-28 19:45:00,0.0,160.166,1,2.205,1,0,2.021,1,0
1207,2012-07-28 20:00:00,0.0,1217.554,1,3.085,1,1,2.074,1,1
1208,2012-07-28 20:15:00,0.0,1127.057,1,3.052,1,1,2.123,1,1
1209,2012-07-28 20:30:00,0.0,222.84,1,2.348,1,1,2.134,1,1
1210,2012-07-28 20:45:00,0.0,228.144,1,2.358,1,1,2.145,1,1
1211,2012-07-28 21:00:00,0.0,122.075,1,2.087,0,1,2.143,1,1
1212,2012-07-28 21:15:00,0.0,79.677,1,1.901,0,0,2.13,1,1
1213,2012-07-28 21:30:00,0.0,52.842,1,1.723,0,0,2.11,1,1
1214,2012-07-28 21:45:00,0.0,486.914,1,2.687,1,1,2.139,1,1
1215,2012-07-28 22:00:00,0.0,751.202,1,2.876,1,1,2.176,1,1
1216,2012-07-28 22:15:00,0.0,812.8,1,2.91,1,1,2.212,1,1
1217,2012-07-28 22:30:00,0.0,880.714,1,2.945,1,1,2.249,1,1
1218,2012-07-28 22:45:00,0.0,925.389,1,2.966,1,1,2.285,1,1
1219,2012-07-28 23:00:00,0.0,920.186,1,2.964,1,1,2.319,1,1
1220,2012-07-28 23:15:00,0.0,737.283,1,2.868,1,1,2.346,1,1
1221,2012-07-28 23:30:00,0.0,114.917,1,2.06,0,0,2.332,1,1
1222,2012-07-28 23:45:00,0.0,86.792,1,1.938,0,0,2.312,1,1
1223,2012-07-29 00:00:00,0.0,81.704,1,1.912,0,0,2.292,1,1
1224,2012-07-29 00:15:00,0.0,55.409,1,1.744,0,0,2.265,1,1
1225,2012-07-29 00:30:00,0.0,72.12,1,1.858,0,0,2.245,1,1
1226,2012-07-29 00:45:00,0.0,81.706,1,1.912,0,0,2.228,1,1
1227,2012-07-29 01:00:00,0.0,59.391,1,1.774,0,0,2.205,1,1
1228,2012-07-29 01:15:00,0.0,132.288,1,2.122,0,0,2.201,1,1
1229,2012-07-29 01:30:00,0.0,123.285,1,2.091,0,0,2.196,1,1
1230,2012-07-29 01:45:00,0.0,100.552,1,2.002,0,0,2.186,1,1
1231,2012-07-29 02:00:00,0.0,89.714,1,1.953,0,0,2.174,1,1
1232,2012-07-29 02:15:00,0.0,68.708,1,1.837,0,0,2.157,1,1
1233,2012-07-29 02:30:00,0.0,60.357,1,1.781,0,0,2.139,1,1
1234,2012-07-29 02:45:00,0.0,82.067,1,1.914,0,0,2.127,1,1
1235,2012-07-29 03:00:00,0.0,61.074,1,1.786,0,0,2.11,1,1
1236,2012-07-29 03:15:00,0.0,66.414,1,1.822,0,0,2.096,1,1
1237,2012-07-29 03:30:00,0.0,97.923,1,1.991,0,0,2.091,1,1
1238,2012-07-29 03:45:00,0.0,110.654,1,2.044,0,0,2.088,1,1
1239,2012-07-29 04:00:00,0.0,120.913,1,2.082,0,0,2.088,1,1
1240,2012-07-29 04:15:00,0.0,126.652,1,2.103,1,0,2.089,1,1
1241,2012-07-29 04:30:00,0.0,53.507,1,1.728,0,0,2.071,1,1
1242,2012-07-29 04:45:00,0.0,81.49,1,1.911,0,0,2.063,1,1
1243,2012-07-29 05:00:00,0.0,72.079,1,1.858,0,0,2.052,1,1
1244,2012-07-29 05:15:00,0.0,54.696,1,1.738,0,0,2.037,1,1
1245,2012-07-29 05:30:00,0.0,82.994,1,1.919,0,0,2.031,1,1
1246,2012-07-29 05:45:00,0.0,67.626,1,1.83,0,0,2.021,1,1
1247,2012-07-29 06:00:00,0.0,85.7,1,1.933,0,0,2.016,1,1
1248,2012-07-29 06:15:00,0.0,134.965,1,2.13,1,0,2.022,1,1
1249,2012-07-29 06:30:00,0.0,109.592,1,2.04,1,0,2.023,1,1
1250,2012-07-29 06:45:00,0.0,152.308,1,2.183,1,0,2.031,1,1
1251,2012-07-29 07:00:00,0.0,492.046,1,2.692,1,1,2.064,1,1
1252,2012-07-29 07:15:00,0.0,169.422,1,2.229,1,1,2.072,1,1
1253,2012-07-29 07:30:00,0.0,238.087,1,2.377,1,1,2.088,1,1
1254,2012-07-29 07:45:00,0.0,149.445,1,2.174,1,1,2.092,1,1
1255,2012-07-29 08:00:00,0.0,205.614,1,2.313,1,1,2.103,1,1
1256,2012-07-29 08:15:00,0.0,244.627,1,2.389,1,1,2.117,1,1
1257,2012-07-29 08:30:00,0.0,172.457,0,2.237,1,1,2.123,1,1
1258,2012-07-29 08:45:00,0.0,142.487,0,2.154,1,1,2.125,1,1
1259,2012-07-29 09:00:00,0.0,153.886,0,2.187,1,1,2.128,1,1
1260,2012-07-29 09:15:00,0.0,114.582,0,2.059,0,1,2.124,0,1
1261,2012-07-29 09:30:00,0.0,99.847,0,1.999,0,1,2.118,0,1
1262,2012-07-29 09:45:00,0.0,82.042,0,1.914,0,0,2.108,0,0
1263,2012-07-29 10:00:00,0.0,64.941,0,1.813,0,0,2.093,0,0
1264,2012-07-29 10:15:00,0.0,61.807,0,1.791,0,0,2.078,0,0
1265,2012-07-29 10:30:00,0.0,86.227,0,1.936,0,0,2.071,0,0
1266,2012-07-29 10:45:00,0.0,101.264,0,2.005,0,0,2.068,0,0
1267,2012-07-29 11:00:00,0.0,121.437,0,2.084,1,0,2.068,1,0
1268,2012-07-29 11:15:00,0.0,128.359,0,2.108,1,0,2.07,1,0
1269,2012-07-29 11:30:00,0.0,68.515,0,1.836,0,0,2.059,0,0
1270,2012-07-29 11:45:00,0.0,76.756,0,1.885,0,0,2.05,0,0
1271,2012-07-29 12:00:00,0.0,76.366,0,1.883,0,0,2.042,0,0
1272,2012-07-29 12:15:00,0.0,51.778,0,1.714,0,0,2.025,0,0
1273,2012-07-29 12:30:00,0.0,84.643,0,1.928,0,0,2.02,0,0
1274,2012-07-29 12:45:00,0.0,73.665,0,1.867,0,0,2.013,0,0
1275,2012-07-29 13:00:00,0.0,59.454,0,1.774,0,0,2.001,0,0
1276,2012-07-29 13:15:00,0.0,137.146,0,2.137,1,0,2.008,1,0
1277,2012-07-29 13:30:00,0.0,114.991,0,2.061,1,0,2.01,1,0
1278,2012-07-29 13:45:00,0.0,108.145,0,2.034,1,0,2.012,1,0
1279,2012-07-29 14:00:00,0.0,93.155,0,1.969,0,0,2.009,0,0
1280,2012-07-29 14:15:00,0.0,61.476,0,1.789,0,0,1.998,0,0
1281,2012-07-29 14:30:00,0.0,66.015,0,1.82,0,0,1.989,0,0
1282,2012-07-29 14:45:00,0.0,81.882,0,1.913,0,0,1.986,0,0
1283,2012-07-29 15:00:00,0.0,56.616,0,1.753,0,0,1.974,0,0
1284,2012-07-29 15:15:00,0.0,71.096,0,1.852,0,0,1.968,0,0
1285,2012-07-29 15:30:00,0.0,98.485,0,1.993,1,0,1.969,1,0
1286,2012-07-29 15:45:00,0.0,105.824,0,2.025,1,0,1.972,1,0
1287,2012-07-29 16:00:00,0.0,124.257,0,2.094,1,0,1.978,1,0
1288,2012-07-29 16:15:00,0.0,121.069,0,2.083,1,0,1.983,1,0
1289,2012-07-29 16:30:00,0.0,50.699,0,1.705,0,0,1.969,0,0
1290,2012-07-29 16:45:00,0.0,80.131,0,1.904,0,0,1.966,0,0
1291,2012-07-29 17:00:00,0.0,89.144,1,1.95,0,0,1.965,0,0
1292,2012-07-29 17:15:00,0.0,164.737,1,2.217,1,0,1.978,1,0
1293,2012-07-29 17:30:00,0.0,956.297,1,2.981,1,1,2.028,1,1
1294,2012-07-29 17:45:00,0.0,1012.266,1,3.005,1,1,2.077,1,1
1295,2012-07-29 18:00:00,0.0,406.498,1,2.609,1,1,2.103,1,1
1296,2012-07-29 18:15:00,0.0,431.537,1,2.635,1,1,2.13,1,1
1297,2012-07-29 18:30:00,0.0,635.24,1,2.803,1,1,2.164,1,1
1298,2012-07-29 18:45:00,0.0,408.134,1,2.611,1,1,2.186,1,1
1299,2012-07-29 19:00:00,0.0,306.758,1,2.487,1,1,2.201,1,1
1300,2012-07-29 19:15:00,0.0,221.341,1,2.345,1,1,2.208,1,1
1301,2012-07-29 19:30:00,0.0,152.203,1,2.182,0,1,2.207,0,1
1302,2012-07-29 19:45:00,0.0,132.637,1,2.123,0,1,2.203,0,1
1303,2012-07-29 20:00:00,0.0,132.441,1,2.122,0,0,2.199,0,0
1304,2012-07-29 20:15:00,0.0,141.348,1,2.15,0,0,2.196,0,0
1305,2012-07-29 20:30:00,0.0,138.53,1,2.142,0,0,2.194,0,0
1306,2012-07-29 20:45:00,0.0,131.901,1,2.12,0,0,2.19,0,0
1307,2012-07-29 21:00:00,0.0,260.322,1,2.416,1,0,2.201,1,0
1308,2012-07-29 21:15:00,0.0,1459.393,1,3.164,1,1,2.249,1,1
1309,2012-07-29 21:30:00,0.0,173.485,1,2.239,0,1,2.249,0,1
1310,2012-07-29 21:45:00,0.0,938.754,1,2.973,1,1,2.285,1,1
1311,2012-07-29 22:00:00,0.0,622.43,1,2.794,1,1,2.311,1,1
1312,2012-07-29 22:15:00,0.0,166.393,1,2.221,0,1,2.306,0,1
1313,2012-07-29 22:30:00,0.0,1562.283,1,3.194,1,1,2.35,1,1
1314,2012-07-29 22:45:00,0.0,108.687,1,2.036,0,0,2.335,0,1
1315,2012-07-29 23:00:00,0.0,118.964,1,2.075,0,0,2.322,0,1
1316,2012-07-29 23:15:00,0.0,106.776,1,2.028,0,0,2.307,0,1
1317,2012-07-29 23:30:00,0.0,62.659,1,1.797,0,0,2.282,0,1
1318,2012-07-29 23:45:00,0.0,80.334,1,1.905,0,0,2.263,0,1
1319,2012-07-30 00:00:00,0.0,89.12,1,1.95,0,0,2.247,0,1
1320,2012-07-30 00:15:00,0.0,59.136,1,1.772,0,0,2.223,0,1
1321,2012-07-30 00:30:00,0.0,86.648,1,1.938,0,0,2.209,0,1
1322,2012-07-30 00:45:00,0.0,88.728,1,1.948,0,0,2.196,0,1
1323,2012-07-30 01:00:00,0.0,110.536,1,2.044,0,0,2.188,0,1
1324,2012-07-30 01:15:00,0.0,135.316,1,2.131,0,0,2.186,0,1
1325,2012-07-30 01:30:00,0.0,119.265,1,2.077,0,0,2.18,0,1
1326,2012-07-30 01:45:00,0.0,85.575,1,1.932,0,0,2.168,0,1
1327,2012-07-30 02:00:00,0.0,90.687,1,1.958,0,0,2.157,0,1
1328,2012-07-30 02:15:00,0.0,70.504,1,1.848,0,0,2.142,0,1
1329,2012-07-30 02:30:00,0.0,87.046,1,1.94,0,0,2.132,0,1
1330,2012-07-30 02:45:00,0.0,90.576,1,1.957,0,0,2.123,0,1
1331,2012-07-30 03:00:00,0.0,65.181,1,1.814,0,0,2.107,0,1
1332,2012-07-30 03:15:00,0.0,78.524,1,1.895,0,0,2.097,0,1
1333,2012-07-30 03:30:00,0.0,115.574,1,2.063,0,0,2.095,0,1
1334,2012-07-30 03:45:00,0.0,109.79,1,2.041,0,0,2.092,0,1
1335,2012-07-30 04:00:00,0.0,128.805,1,2.11,1,0,2.093,1,1
1336,2012-07-30 04:15:00,0.0,152.315,1,2.183,1,0,2.098,1,1
1337,2012-07-30 04:30:00,0.0,273.124,1,2.436,1,1,2.115,1,1
1338,2012-07-30 04:45:00,0.0,175.883,1,2.245,1,1,2.121,1,1
1339,2012-07-30 05:00:00,0.0,164.567,1,2.216,1,1,2.126,1,1
1340,2012-07-30 05:15:00,0.0,149.55,1,2.175,1,1,2.128,1,1
1341,2012-07-30 05:30:00,0.0,290.467,1,2.463,1,1,2.145,1,1
1342,2012-07-30 05:45:00,0.0,224.813,1,2.352,1,1,2.156,1,1
1343,2012-07-30 06:00:00,0.0,106.451,1,2.027,0,1,2.149,0,1
1344,2012-07-30 06:15:00,0.0,164.542,1,2.216,1,1,2.152,1,1
1345,2012-07-30 06:30:00,0.0,153.062,1,2.185,1,1,2.154,1,1
1346,2012-07-30 06:45:00,0.0,188.362,1,2.275,1,1,2.16,1,1
1347,2012-07-30 07:00:00,0.0,483.202,1,2.684,1,1,2.186,1,1
1348,2012-07-30 07:15:00,0.0,237.316,1,2.375,1,1,2.196,1,1
1349,2012-07-30 07:30:00,0.0,178.067,1,2.251,1,1,2.198,1,1
1350,2012-07-30 07:45:00,0.0,194.543,1,2.289,1,1,2.203,1,1
1351,2012-07-30 08:00:00,0.0,133.272,1,2.125,0,1,2.199,0,1
1352,2012-07-30 08:15:00,0.0,123.749,0,2.093,0,1,2.194,0,1
1353,2012-07-30 08:30:00,0.0,174.139,0,2.241,1,1,2.196,1,1
1354,2012-07-30 08:45:00,0.0,146.256,0,2.165,0,0,2.195,0,1
1355,2012-07-30 09:00:00,0.0,172.372,0,2.236,1,0,2.197,1,1
1356,2012-07-30 09:15:00,0.0,148.059,0,2.17,0,0,2.195,0,0
1357,2012-07-30 09:30:00,0.0,100.814,0,2.004,0,0,2.186,0,0
1358,2012-07-30 09:45:00,0.0,1413.91,1,3.15,1,1,2.234,1,1
1359,2012-07-30 10:00:00,0.0,850.582,1,2.93,1,1,2.269,1,1
1360,2012-07-30 10:15:00,0.0,195.123,1,2.29,1,1,2.27,1,1
1361,2012-07-30 10:30:00,0.0,131.517,1,2.119,0,1,2.262,0,1
1362,2012-07-30 10:45:00,0.0,613.811,1,2.788,1,1,2.289,1,1
1363,2012-07-30 11:00:00,0.0,164.914,1,2.217,0,1,2.285,0,1
1364,2012-07-30 11:15:00,0.0,1996.365,1,3.3,1,1,2.336,1,1
1365,2012-07-30 11:30:00,0.0,1206.931,1,3.082,1,1,2.373,1,1
1366,2012-07-30 11:45:00,0.0,767.545,1,2.885,1,1,2.399,1,1
1367,2012-07-30 12:00:00,0.0,133.779,1,2.126,0,0,2.385,0,0
1368,2012-07-30 12:15:00,0.0,102.619,1,2.011,0,0,2.366,0,0
1369,2012-07-30 12:30:00,0.0,264.758,1,2.423,1,0,2.369,1,0
1370,2012-07-30 12:45:00,0.0,252.613,1,2.402,1,0,2.371,1,0
1371,2012-07-30 13:00:00,0.0,178.793,1,2.252,0,0,2.365,0,0
1372,2012-07-30 13:15:00,0.0,173.63,1,2.24,0,0,2.359,0,0
1373,2012-07-30 13:30:00,0.0,150.301,1,2.177,0,0,2.35,0,0
1374,2012-07-30 13:45:00,0.0,137.718,1,2.139,0,0,2.339,0,0
1375,2012-07-30 14:00:00,0.0,167.078,1,2.223,0,0,2.333,0,0
1376,2012-07-30 14:15:00,0.0,148.946,1,2.173,0,0,2.325,0,0
1377,2012-07-30 14:30:00,0.0,107.403,1,2.031,0,0,2.31,0,0
1378,2012-07-30 14:45:00,0.0,124.349,1,2.095,0,0,2.3,0,0
1379,2012-07-30 15:00:00,0.0,84.189,1,1.925,0,0,2.281,0,0
1380,2012-07-30 15:15:00,0.0,77.676,1,1.89,0,0,2.261,0,0
1381,2012-07-30 15:30:00,0.0,82.054,1,1.914,0,0,2.244,0,0
1382,2012-07-30 15:45:00,0.0,52.675,1,1.722,0,0,2.218,0,0
1383,2012-07-30 16:00:00,0.0,133.559,1,2.126,0,0,2.213,0,0
1384,2012-07-30 16:15:00,0.0,1293.651,1,3.112,1,1,2.258,1,1
1385,2012-07-30 16:30:00,0.0,378.726,1,2.578,1,1,2.274,1,1
1386,2012-07-30 16:45:00,0.0,202.006,1,2.305,1,1,2.276,1,1
1387,2012-07-30 17:00:00,0.0,1464.177,1,3.166,1,1,2.32,1,1
1388,2012-07-30 17:15:00,0.0,131.898,1,2.12,0,1,2.31,0,1
1389,2012-07-30 17:30:00,0.0,1030.002,1,3.013,1,1,2.345,1,1
1390,2012-07-30 17:45:00,0.0,701.056,1,2.846,1,1,2.37,1,1
1391,2012-07-30 18:00:00,0.0,71.826,1,1.856,0,0,2.345,0,0
1392,2012-07-30 18:15:00,0.0,147.907,1,2.17,0,0,2.336,0,0
1393,2012-07-30 18:30:00,0.0,110.532,1,2.043,0,0,2.321,0,0
1394,2012-07-30 18:45:00,0.0,207.692,1,2.317,0,0,2.321,0,0
1395,2012-07-30 19:00:00,0.0,130.805,1,2.117,0,0,2.311,0,0
1396,2012-07-30 19:15:00,0.0,102.922,1,2.013,0,0,2.296,0,0
1397,2012-07-30 19:30:00,0.0,122.61,1,2.089,0,0,2.286,0,0
1398,2012-07-30 19:45:00,0.0,91.244,1,1.96,0,0,2.269,0,0
1399,2012-07-30 20:00:00,0.0,57.57,1,1.76,0,0,2.244,0,0
1400,2012-07-30 20:15:00,0.0,82.003,1,1.914,0,0,2.227,0,0
1401,2012-07-30 20:30:00,0.0,255.767,1,2.408,1,0,2.236,1,0
1402,2012-07-30 20:45:00,0.0,235.131,1,2.371,1,0,2.243,1,0
1403,2012-07-30 21:00:00,0.0,264.677,1,2.423,1,1,2.252,1,1
1404,2012-07-30 21:15:00,0.0,315.278,1,2.499,1,1,2.265,1,1
1405,2012-07-30 21:30:00,0.0,318.406,1,2.503,1,1,2.276,1,1
1406,2012-07-30 21:45:00,0.0,362.857,1,2.56,1,1,2.291,1,1
1407,2012-07-30 22:00:00,0.0,306.32,1,2.486,1,1,2.3,1,1
1408,2012-07-30 22:15:00,0.0,205.742,1,2.313,1,1,2.301,1,1
1409,2012-07-30 22:30:00,0.0,166.731,1,2.222,0,1,2.297,1,1
1410,2012-07-30 22:45:00,0.0,113.565,1,2.055,0,0,2.285,1,1
1411,2012-07-30 23:00:00,0.0,88.171,1,1.945,0,0,2.268,1,1
1412,2012-07-30 23:15:00,0.0,124.703,1,2.096,0,0,2.259,1,1
1413,2012-07-30 23:30:00,0.0,119.484,1,2.077,0,0,2.25,1,1
1414,2012-07-30 23:45:00,0.0,130.646,1,2.116,0,0,2.244,1,1
1415,2012-07-31 00:00:00,0.0,140.571,1,2.148,0,0,2.239,1,1
1416,2012-07-31 00:15:00,0.0,92.769,1,1.967,0,0,2.225,1,1
1417,2012-07-31 00:30:00,0.0,83.158,1,1.92,0,0,2.21,1,1
1418,2012-07-31 00:45:00,0.0,90.486,1,1.957,0,0,2.197,1,1
1419,2012-07-31 01:00:00,0.0,61.519,1,1.789,0,0,2.177,1,1
1420,2012-07-31 01:15:00,0.0,92.011,1,1.964,0,0,2.166,1,1
1421,2012-07-31 01:30:00,0.0,82.144,1,1.915,0,0,2.154,1,1
1422,2012-07-31 01:45:00,0.0,67.465,1,1.829,0,0,2.137,1,1
1423,2012-07-31 02:00:00,0.0,127.801,1,2.107,0,0,2.136,1,1
1424,2012-07-31 02:15:00,0.0,128.354,1,2.108,0,0,2.135,1,1
1425,2012-07-31 02:30:00,0.0,121.938,1,2.086,0,0,2.132,1,1
1426,2012-07-31 02:45:00,0.0,104.277,1,2.018,0,0,2.126,1,1
1427,2012-07-31 03:00:00,0.0,73.99,1,1.869,0,0,2.114,1,1
1428,2012-07-31 03:15:00,0.0,77.287,1,1.888,0,0,2.102,1,1
1429,2012-07-31 03:30:00,0.0,89.853,1,1.954,0,0,2.095,1,1
1430,2012-07-31 03:45:00,0.0,60.865,1,1.784,0,0,2.079,1,1
1431,2012-07-31 04:00:00,0.0,81.193,1,1.91,0,0,2.071,1,1
1432,2012-07-31 04:15:00,0.0,85.531,1,1.932,0,0,2.064,1,1
1433,2012-07-31 04:30:00,0.0,111.398,1,2.047,0,0,2.063,1,1
1434,2012-07-31 04:45:00,0.0,137.109,1,2.137,1,0,2.067,1,1
1435,2012-07-31 05:00:00,0.0,116.908,1,2.068,1,0,2.067,1,1
1436,2012-07-31 05:15:00,0.0,60.65,1,1.783,0,0,2.053,1,1
1437,2012-07-31 05:30:00,0.0,89.278,1,1.951,0,0,2.048,1,1
1438,2012-07-31 05:45:00,0.0,97.162,1,1.987,0,0,2.044,1,1
1439,2012-07-31 06:00:00,0.0,127.612,1,2.106,1,0,2.048,1,1
1440,2012-07-31 06:15:00,0.0,115.19,1,2.061,1,0,2.048,1,1
1441,2012-07-31 06:30:00,0.0,104.375,1,2.019,0,0,2.047,1,1
1442,2012-07-31 06:45:00,0.0,183.015,1,2.262,1,0,2.058,1,1
1443,2012-07-31 07:00:00,0.0,614.64,1,2.789,1,1,2.094,1,1
1444,2012-07-31 07:15:00,0.0,100.658,1,2.003,0,1,2.09,1,1
1445,2012-07-31 07:30:00,0.0,272.076,1,2.435,1,1,2.107,1,1
1446,2012-07-31 07:45:00,0.0,203.584,1,2.309,1,1,2.117,1,1
1447,2012-07-31 08:00:00,0.0,152.81,1,2.184,1,1,2.12,1,1
1448,2012-07-31 08:15:00,0.0,502.266,1,2.701,1,1,2.149,1,1
1449,2012-07-31 08:30:00,0.0,974.78,1,2.989,1,1,2.191,1,1
1450,2012-07-31 08:45:00,0.0,292.733,1,2.466,1,1,2.205,1,1
1451,2012-07-31 09:00:00,0.0,139.533,1,2.145,0,1,2.202,1,1
1452,2012-07-31 09:15:00,0.0,471.256,1,2.673,1,1,2.226,1,1
1453,2012-07-31 09:30:00,0.0,1195.299,1,3.077,1,1,2.268,1,1
1454,2012-07-31 09:45:00,0.0,1189.578,1,3.075,1,1,2.309,1,1
1455,2012-07-31 10:00:00,0.0,87.656,1,1.943,0,0,2.29,0,0
1456,2012-07-31 10:15:00,0.0,97.58,1,1.989,0,0,2.275,0,0
1457,2012-07-31 10:30:00,0.0,78.107,1,1.893,0,0,2.256,0,0
1458,2012-07-31 10:45:00,0.0,51.738,1,1.714,0,0,2.229,0,0
1459,2012-07-31 11:00:00,0.0,84.498,1,1.927,0,0,2.214,0,0
1460,2012-07-31 11:15:00,0.0,72.691,1,1.861,0,0,2.196,0,0
1461,2012-07-31 11:30:00,0.0,663.318,1,2.822,1,1,2.228,1,1
1462,2012-07-31 11:45:00,0.0,312.018,1,2.494,1,1,2.241,1,1
1463,2012-07-31 12:00:00,0.0,113.294,1,2.054,0,1,2.231,0,1
1464,2012-07-31 12:15:00,0.0,275.962,1,2.441,1,1,2.242,1,1
1465,2012-07-31 12:30:00,0.0,190.354,1,2.28,1,1,2.244,1,1
1466,2012-07-31 12:45:00,0.0,104.361,1,2.019,0,0,2.233,0,0
1467,2012-07-31 13:00:00,0.0,116.425,1,2.066,0,0,2.224,0,0
1468,2012-07-31 13:15:00,0.0,127.482,1,2.105,0,0,2.218,0,0
1469,2012-07-31 13:30:00,0.0,96.764,1,1.986,0,0,2.207,0,0
1470,2012-07-31 13:45:00,0.0,124.307,1,2.094,0,0,2.201,0,0
1471,2012-07-31 14:00:00,0.0,124.169,1,2.094,0,0,2.196,0,0
1472,2012-07-31 14:15:00,0.0,120.897,1,2.082,0,0,2.19,0,0
1473,2012-07-31 14:30:00,0.0,605.488,1,2.782,1,1,2.22,1,1
1474,2012-07-31 14:45:00,0.0,90.277,1,1.956,0,0,2.206,0,0
1475,2012-07-31 15:00:00,0.0,1074.277,1,3.031,1,1,2.248,1,1
1476,2012-07-31 15:15:00,0.0,102.095,1,2.009,0,1,2.236,0,1
1477,2012-07-31 15:30:00,0.0,188.2,1,2.275,1,1,2.238,1,1
1478,2012-07-31 15:45:00,0.0,1543.016,1,3.188,1,1,2.285,1,1
1479,2012-07-31 16:00:00,0.0,223.101,1,2.349,1,1,2.288,1,1
1480,2012-07-31 16:15:00,0.0,497.494,1,2.697,1,1,2.309,1,1
1481,2012-07-31 16:30:00,0.0,1140.041,1,3.057,1,1,2.346,1,1
1482,2012-07-31 16:45:00,0.0,207.562,1,2.317,0,1,2.345,0,1
1483,2012-07-31 17:00:00,0.0,1521.533,1,3.182,1,1,2.387,1,1
1484,2012-07-31 17:15:00,0.0,115.048,1,2.061,0,0,2.37,0,0
1485,2012-07-31 17:30:00,0.0,95.54,1,1.98,0,0,2.351,0,0
1486,2012-07-31 17:45:00,0.0,1905.824,1,3.28,1,1,2.397,1,1
1487,2012-07-31 18:00:00,0.0,915.74,1,2.962,1,1,2.426,1,1
1488,2012-07-31 18:15:00,0.0,969.225,1,2.986,1,1,2.454,1,1
1489,2012-07-31 18:30:00,0.0,441.462,1,2.645,1,1,2.463,1,1
1490,2012-07-31 18:45:00,0.0,153.955,1,2.187,0,0,2.449,0,0
1491,2012-07-31 19:00:00,0.0,134.486,1,2.129,0,0,2.433,0,0
1492,2012-07-31 19:15:00,0.0,122.534,1,2.088,0,0,2.416,0,0
1493,2012-07-31 19:30:00,0.0,145.981,1,2.164,0,0,2.403,0,0
1494,2012-07-31 19:45:00,0.0,115.733,1,2.063,0,0,2.386,0,0
1495,2012-07-31 20:00:00,0.0,128.208,1,2.108,0,0,2.372,0,0
1496,2012-07-31 20:15:00,0.0,334.885,1,2.525,1,0,2.38,1,0
1497,2012-07-31 20:30:00,0.0,137.3,1,2.138,0,0,2.368,0,0
1498,2012-07-31 20:45:00,0.0,253.735,1,2.404,1,0,2.37,1,0
1499,2012-07-31 21:00:00,0.0,129.194,1,2.111,0,0,2.357,0,0
1500,2012-07-31 21:15:00,0.0,104.517,1,2.019,0,0,2.34,0,0
1501,2012-07-31 21:30:00,0.0,208.485,1,2.319,0,0,2.339,0,0
1502,2012-07-31 21:45:00,0.0,249.698,1,2.397,1,0,2.342,1,0
1503,2012-07-31 22:00:00,0.0,1376.283,1,3.139,1,1,2.382,1,1
1504,2012-07-31 22:15:00,0.0,270.367,1,2.432,1,1,2.384,1,1
1505,2012-07-31 22:30:00,0.0,191.514,1,2.282,0,1,2.379,0,1
1506,2012-07-31 22:45:00,0.0,1470.895,1,3.168,1,1,2.419,1,1
1507,2012-07-31 23:00:00,0.0,159.282,1,2.202,0,1,2.408,0,1
1508,2012-07-31 23:15:00,0.0,1300.089,1,3.114,1,1,2.443,1,1
1509,2012-07-31 23:30:00,0.0,315.686,1,2.499,1,1,2.446,1,1
1510,2012-07-31 23:45:00,0.0,86.88,1,1.939,0,0,2.42,0,1
1511,2012-08-01 00:00:00,0.0,100.186,1,2.001,0,0,2.4,0,1
1512,2012-08-01 00:15:00,0.0,127.46,1,2.105,0,0,2.385,0,1
1513,2012-08-01 00:30:00,0.0,129.819,1,2.113,0,0,2.371,0,1
1514,2012-08-01 00:45:00,0.0,87.993,1,1.944,0,0,2.35,0,1
1515,2012-08-01 01:00:00,0.0,82.161,1,1.915,0,0,2.328,0,1
1516,2012-08-01 01:15:00,0.0,74.684,1,1.873,0,0,2.305,0,1
1517,2012-08-01 01:30:00,0.0,69.345,1,1.841,0,0,2.282,0,1
1518,2012-08-01 01:45:00,0.0,84.964,1,1.929,0,0,2.264,0,1
1519,2012-08-01 02:00:00,0.0,69.524,1,1.842,0,0,2.243,0,1
1520,2012-08-01 02:15:00,0.0,90.65,1,1.957,0,0,2.229,0,1
1521,2012-08-01 02:30:00,0.0,137.677,1,2.139,0,0,2.225,0,1
1522,2012-08-01 02:45:00,0.0,111.959,1,2.049,0,0,2.216,0,1
1523,2012-08-01 03:00:00,0.0,97.884,1,1.991,0,0,2.205,0,1
1524,2012-08-01 03:15:00,0.0,84.031,1,1.924,0,0,2.19,0,1
1525,2012-08-01 03:30:00,0.0,57.769,1,1.762,0,0,2.169,0,1
1526,2012-08-01 03:45:00,0.0,74.493,1,1.872,0,0,2.154,0,1
